154;81.83;8.58;9.06;40;0;96020.42;0.00;0.00;0.00;0.00;2.40;6.10
155;81.93;8.53;9.04;45;0;96021.77;0.00;0.00;0.00;0.00;2.40;6.90
156;82.04;8.52;9.03;16;0;96019.31;0.00;0.00;0.00;0.00;2.50;7.40
157;82.14;8.50;9.01;18;0;96010.69;0.00;0.00;0.00;0.00;2.60;7.00
158;82.24;8.50;9.01;8;0;96006.19;0.00;0.00;0.00;0.00;2.70;7.30
159;82.24;8.47;9.01;14;0;95997.16;0.00;0.00;0.00;0.00;2.70;6.90
160;82.34;8.45;9.00;13;0;95987.72;0.00;0.00;0.00;0.00;2.60;5.80
161;82.34;8.47;9.01;11;0;95981.09;0.00;0.00;0.00;0.00;2.60;6.20
162;82.45;8.45;9.01;13;0;95971.56;0.00;0.00;0.00;0.00;2.50;5.50
163;82.45;8.44;9.01;11;0;95969.83;0.00;0.00;0.00;0.00;2.50;5.40
164;82.65;8.43;9.00;21;0;95964.35;0.00;0.00;0.00;0.00;2.40;5.70
165;82.76;8.43;8.99;27;0;95961.89;0.00;0.00;0.00;0.00;2.70;6.60
166;83.00;8.41;8.96;34;0;95958.88;0.00;0.00;0.00;0.00;2.60;6.60
167;83.11;8.40;8.94;18;0;95959.62;0.00;0.00;0.00;0.00;2.50;6.30
168;83.20;8.38;8.92;38;0;95954.63;0.00;0.00;0.00;0.00;2.40;6.00
169;83.41;8.37;8.90;42;0;95954.81;0.00;0.00;0.00;0.00;2.20;5.40
170;83.51;8.37;8.89;43;0;95955.95;0.00;0.00;0.00;0.00;2.10;5.70
171;83.62;8.36;8.88;39;0;95959.84;0.00;0.00;0.00;0.00;2.00;5.70
172;83.83;8.36;8.88;25;0;95959.73;0.00;0.00;0.00;0.00;1.90;5.50
173;83.92;8.34;8.87;65;0;95956.88;0.00;0.00;0.00;0.00;1.80;5.70
174;83.92;8.34;8.87;81;0;95956.88;0.00;0.00;0.00;0.00;1.60;5.40
175;84.03;8.30;8.86;56;0;95954.59;0.00;0.00;0.00;0.00;1.30;3.10
176;84.13;8.33;8.86;50;0;95950.39;0.00;0.00;0.00;0.00;1.20;3.20
177;84.13;8.30;8.86;74;0;95947.87;0.00;0.00;0.00;0.00;1.10;3.20
178;84.23;8.33;8.86;72;0;95948.75;0.00;0.00;0.00;0.00;1.20;4.30
179;84.23;8.30;8.87;82;0;95944.91;0.00;0.00;0.00;0.00;1.40;4.30
180;84.23;8.29;8.87;61;0;95937.86;0.00;0.00;0.00;0.00;1.50;4.50
181;84.23;8.29;8.87;37;0;95929.33;0.00;0.00;0.00;0.00;1.70;4.40
182;84.23;8.30;8.88;47;0;95927.19;0.00;0.00;0.00;0.00;2.00;5.50
183;84.23;8.29;8.87;35;0;95919.64;0.00;0.00;0.00;0.00;2.10;5.30
184;84.23;8.29;8.86;25;0;95913.09;0.00;0.00;0.00;0.00;2.30;5.60
185;84.34;8.26;8.85;58;0;95904.56;0.00;0.00;0.00;0.00;2.50;6.30
186;84.34;8.28;8.84;56;0;95902.92;0.00;0.00;0.00;0.00;2.80;7.50
187;84.34;8.26;8.83;57;0;95898.83;0.00;0.00;0.00;0.00;3.00;8.30
188;84.34;8.25;8.83;58;0;95899.42;0.00;0.00;0.00;0.00;3.20;8.40
189;84.34;8.25;8.83;74;0;95896.86;0.00;0.00;0.00;0.00;3.10;8.40
190;84.34;8.23;8.80;93;5;95889.92;0.00;0.00;0.00;0.00;3.30;9.00
191;84.34;8.23;8.82;99;5;95886.53;0.00;0.00;0.00;0.00;3.30;8.70
192;84.34;8.23;8.81;126;5;95882.44;0.00;0.00;0.00;0.00;3.40;8.40
193;84.44;8.22;8.80;84;5;95875.88;0.00;0.00;0.00;0.00;3.60;9.00
194;84.44;8.22;8.79;97;5;95868.83;0.00;0.00;0.00;0.00;3.70;9.60
195;84.58;8.19;8.78;146;5;95864.93;0.00;0.00;0.00;0.00;3.80;10.50
196;84.58;8.19;8.77;129;5;95858.54;0.00;0.00;0.00;0.00;3.80;10.50
197;84.69;8.19;8.76;110;5;95851.66;0.00;0.00;0.00;0.00;3.80;9.90
198;84.79;8.18;8.75;104;5;95847.89;0.00;0.00;0.00;0.00;3.80;9.80
199;84.89;8.16;8.74;36;0;95841.50;0.00;0.00;0.00;0.00;3.90;10.20
200;84.99;8.16;8.71;130;5;95834.20;0.00;0.00;0.00;0.00;3.80;9.40
201;85.10;8.11;8.70;121;5;95832.42;0.00;0.00;0.00;0.00;3.80;10.00
202;85.20;8.11;8.69;105;5;95831.36;0.00;0.00;0.00;0.00;3.70;10.40
203;85.30;8.10;8.69;142;5;95825.55;0.00;0.00;0.00;0.00;3.60;10.20
204;85.10;8.10;8.71;174;5;95826.26;0.00;0.00;0.00;0.00;3.20;9.00
205;84.89;8.08;8.71;128;5;95827.08;0.00;0.00;0.00;0.00;2.90;7.30
206;84.58;8.08;8.72;189;5;95824.84;0.00;0.00;0.00;0.00;2.60;5.80
207;84.38;8.08;8.74;144;5;95823.78;0.00;0.00;0.00;0.00;2.30;5.40
208;84.07;8.08;8.75;126;5;95818.53;0.00;0.00;0.00;0.00;2.10;5.00
209;83.97;8.08;8.75;173;11;95816.56;0.00;0.00;0.00;0.00;1.90;4.10
210;83.76;8.11;8.76;126;5;95811.47;0.00;0.00;0.00;0.00;1.70;4.40
211;83.55;8.08;8.77;177;11;95811.95;0.00;0.00;0.00;0.00;1.50;4.20
212;83.55;8.10;8.78;224;11;95808.02;0.00;0.00;0.00;0.00;1.40;5.10
213;83.65;8.10;8.77;202;11;95804.48;0.00;0.00;0.00;0.00;1.50;5.40
214;83.65;8.11;8.78;182;11;95799.66;0.00;0.00;0.00;0.00;1.50;5.40
215;83.76;8.08;8.77;252;11;95794.31;0.00;0.00;0.00;0.00;1.50;5.40
216;83.76;8.11;8.77;234;16;95794.47;0.00;0.00;0.00;0.00;1.60;5.60
217;83.76;8.11;8.77;252;16;95794.91;0.00;0.00;0.00;0.00;1.60;6.10
218;83.76;8.10;8.78;275;16;95793.65;0.00;0.00;0.00;0.00;1.70;6.10
219;83.76;8.12;8.79;192;11;95792.98;0.00;0.00;0.00;0.00;1.70;7.00
220;83.76;8.12;8.80;239;11;95791.25;0.00;0.00;0.00;0.00;1.70;6.00
221;83.65;8.12;8.79;276;11;95786.50;0.00;0.00;0.00;0.00;1.80;6.40
222;83.65;8.12;8.79;203;16;95786.83;0.00;0.00;0.00;0.00;1.80;5.90
223;83.55;8.11;8.77;259;16;95781.12;0.00;0.00;0.00;0.00;1.90;5.80
224;83.55;8.10;8.76;228;16;95779.16;0.00;0.00;0.00;0.00;2.00;6.10
225;83.55;8.10;8.74;211;11;95774.91;0.00;0.00;0.00;0.00;2.20;6.50
226;83.65;8.08;8.73;262;11;95775.97;0.00;0.00;0.00;0.00;2.20;6.80
227;83.65;8.07;8.72;238;16;95772.62;0.00;0.00;0.00;0.00;2.10;6.00
228;83.65;8.07;8.72;232;11;95772.53;0.00;0.00;0.00;0.00;2.00;6.20
229;83.65;8.07;8.73;199;11;95771.97;0.00;0.00;0.00;0.00;1.90;5.60
230;83.65;8.07;8.73;220;11;95770.06;0.00;0.00;0.00;0.00;1.80;5.50
231;83.65;8.05;8.72;266;16;95772.20;0.00;0.00;0.00;0.00;1.70;4.90
232;83.65;8.05;8.72;331;16;95766.13;0.00;0.00;0.00;0.00;1.60;3.60
233;83.76;8.04;8.72;287;16;95767.44;0.00;0.00;0.00;0.00;1.40;3.30
234;83.76;8.02;8.73;297;16;95768.69;0.00;0.00;0.00;0.00;1.20;2.50
235;83.76;8.01;8.73;285;16;95769.08;0.00;0.00;0.00;0.00;1.10;2.40
236;83.76;8.02;8.73;248;11;95770.72;0.00;0.00;0.00;0.00;1.20;2.20
237;83.65;8.02;8.76;224;16;95776.77;0.00;0.00;0.00;0.00;1.20;2.40
